video,path,true_label,video_type,nsgvd_score,nsgvd_pred,xception_score,xception_pred,efficientnet_score,efficientnet_pred,clip_vit_score,clip_vit_pred
sora_22.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_22.mp4,fake,face,1.225,fake,,,,,,
sora_23.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_23.mp4,fake,face,1.0247,fake,,,,,,
sora_24.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_24.mp4,fake,no_face,1.5108,fake,,,,,,
sora_25.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_25.mp4,fake,no_face,0.1629,real,,,,,,
sora_26.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_26.mp4,fake,face,1.0486,fake,,,,,,
sora_27.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_27.mp4,fake,face,1.413,fake,,,,,,
sora_28.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_28.mp4,fake,face,0.3183,real,,,,,,
sora_29.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_29.mp4,fake,face,0.1024,real,,,,,,
sora_3.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_3.mp4,fake,face,1.3124,fake,,,,,,
sora_30.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_30.mp4,fake,face,0.3105,real,,,,,,
sora_31.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_31.mp4,fake,no_face,0.2516,real,,,,,,
sora_32.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_32.mp4,fake,no_face,0.1745,real,,,,,,
sora_33.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_33.mp4,fake,face,1.572,fake,,,,,,
sora_34.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_34.mp4,fake,face,0.8115,real,,,,,,
sora_35.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_35.mp4,fake,face,0.3595,real,,,,,,
sora_36.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_36.mp4,fake,face,1.3602,fake,,,,,,
sora_37.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_37.mp4,fake,face,0.3892,real,,,,,,
sora_38.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_38.mp4,fake,face,1.4005,fake,,,,,,
sora_39.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_39.mp4,fake,face,1.0386,fake,,,,,,
sora_4.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_4.mp4,fake,face,0.1601,real,,,,,,
sora_40.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_40.mp4,fake,no_face,0.5607,real,,,,,,
sora_41.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_41.mp4,fake,face,1.4988,fake,,,,,,
sora_42.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_42.mp4,fake,face,1.5618,fake,,,,,,
sora_43.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_43.mp4,fake,face,1.4405,fake,,,,,,
sora_44.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_44.mp4,fake,face,0.3854,real,,,,,,
sora_45.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_45.mp4,fake,face,0.4517,real,,,,,,
sora_46.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_46.mp4,fake,face,0.182,real,,,,,,
sora_47.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_47.mp4,fake,no_face,1.5328,fake,,,,,,
sora_48.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_48.mp4,fake,face,1.174,fake,,,,,,
sora_49.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_49.mp4,fake,face,0.3117,real,,,,,,
sora_5.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_5.mp4,fake,face,0.1443,real,,,,,,
sora_50.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_50.mp4,fake,face,0.1561,real,,,,,,
sora_51.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_51.mp4,fake,no_face,0.8341,real,,,,,,
sora_52.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_52.mp4,fake,face,0.1998,real,,,,,,
sora_53.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_53.mp4,fake,face,0.183,real,,,,,,
sora_54.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_54.mp4,fake,no_face,0.1042,real,,,,,,
000_003.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/000_003.mp4,fake,face,0.8069,real,,,,,,
001_870.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/001_870.mp4,fake,face,0.219,real,,,,,,
002_006.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/002_006.mp4,fake,face,0.431,real,,,,,,
003_000.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/003_000.mp4,fake,face,0.255,real,,,,,,
004_982.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/004_982.mp4,fake,face,0.2997,real,,,,,,
005_010.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/005_010.mp4,fake,face,1.4313,fake,,,,,,
006_002.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/006_002.mp4,fake,face,0.2738,real,,,,,,
007_132.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/007_132.mp4,fake,face,0.1656,real,,,,,,
008_990.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/008_990.mp4,fake,face,0.3632,real,,,,,,
009_027.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/009_027.mp4,fake,face,0.6162,real,,,,,,
010_005.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/010_005.mp4,fake,face,1.1176,fake,,,,,,
011_805.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/011_805.mp4,fake,face,0.2794,real,,,,,,
012_026.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/012_026.mp4,fake,face,0.8666,real,,,,,,
013_883.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/013_883.mp4,fake,face,0.2717,real,,,,,,
014_790.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/014_790.mp4,fake,face,1.5542,fake,,,,,,
015_919.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/015_919.mp4,fake,face,0.7146,real,,,,,,
016_209.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/016_209.mp4,fake,face,0.2021,real,,,,,,
017_803.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/017_803.mp4,fake,face,0.8804,real,,,,,,
018_019.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/018_019.mp4,fake,face,1.5747,fake,,,,,,
019_018.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/019_018.mp4,fake,face,0.7466,real,,,,,,
020_344.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/020_344.mp4,fake,face,0.5502,real,,,,,,
021_312.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/021_312.mp4,fake,face,0.8006,real,,,,,,
022_489.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/022_489.mp4,fake,face,1.1576,fake,,,,,,
023_923.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/023_923.mp4,fake,face,0.7367,real,,,,,,
024_073.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/024_073.mp4,fake,face,0.421,real,,,,,,
025_067.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/025_067.mp4,fake,face,0.5029,real,,,,,,
026_012.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/026_012.mp4,fake,face,0.1553,real,,,,,,
027_009.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/027_009.mp4,fake,face,0.9431,real,,,,,,
028_068.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/028_068.mp4,fake,face,1.0216,fake,,,,,,
029_048.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/029_048.mp4,fake,face,0.2868,real,,,,,,
030_193.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/030_193.mp4,fake,face,1.1657,fake,,,,,,
031_163.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/031_163.mp4,fake,face,0.864,real,,,,,,
032_944.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/032_944.mp4,fake,face,0.1906,real,,,,,,
033_097.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/033_097.mp4,fake,face,0.175,real,,,,,,
034_590.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/034_590.mp4,fake,face,0.3733,real,,,,,,
035_036.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/035_036.mp4,fake,face,0.2788,real,,,,,,
036_035.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/036_035.mp4,fake,face,0.1551,real,,,,,,
037_072.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/037_072.mp4,fake,face,1.3246,fake,,,,,,
038_125.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/038_125.mp4,fake,face,0.1773,real,,,,,,
039_058.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/039_058.mp4,fake,face,0.8505,real,,,,,,
040_997.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/040_997.mp4,fake,face,1.2941,fake,,,,,,
041_063.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/041_063.mp4,fake,face,0.4616,real,,,,,,
042_084.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/042_084.mp4,fake,face,0.1845,real,,,,,,
043_110.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/043_110.mp4,fake,face,0.6025,real,,,,,,
044_945.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/044_945.mp4,fake,face,0.4012,real,,,,,,
045_889.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/045_889.mp4,fake,face,0.2715,real,,,,,,
046_904.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/046_904.mp4,fake,face,0.321,real,,,,,,
047_862.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/047_862.mp4,fake,face,0.4363,real,,,,,,
048_029.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/048_029.mp4,fake,face,1.3487,fake,,,,,,
049_946.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/FaceShifter/049_946.mp4,fake,face,0.4407,real,,,,,,
lavie_1.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1.mp4,fake,no_face,1.0347,fake,,,,,,
lavie_10.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_10.mp4,fake,no_face,0.328,real,,,,,,
lavie_100.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_100.mp4,fake,no_face,0.4944,real,,,,,,
lavie_1000.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1000.mp4,fake,no_face,0.1793,real,,,,,,
lavie_1001.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1001.mp4,fake,no_face,1.2058,fake,,,,,,
lavie_1002.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1002.mp4,fake,no_face,0.1452,real,,,,,,
lavie_1003.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1003.mp4,fake,no_face,1.3622,fake,,,,,,
lavie_1004.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1004.mp4,fake,face,0.2364,real,,,,,,
lavie_1005.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1005.mp4,fake,face,0.8449,real,,,,,,
lavie_1006.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1006.mp4,fake,face,0.9935,real,,,,,,
lavie_1007.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1007.mp4,fake,face,0.2455,real,,,,,,
lavie_1008.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1008.mp4,fake,no_face,0.2398,real,,,,,,
lavie_1009.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1009.mp4,fake,no_face,0.1909,real,,,,,,
lavie_101.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_101.mp4,fake,face,0.1236,real,,,,,,
lavie_1010.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1010.mp4,fake,face,1.2122,fake,,,,,,
lavie_1011.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1011.mp4,fake,no_face,0.2348,real,,,,,,
lavie_1012.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1012.mp4,fake,no_face,1.3978,fake,,,,,,
lavie_1013.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1013.mp4,fake,no_face,0.1765,real,,,,,,
lavie_1014.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1014.mp4,fake,no_face,0.5612,real,,,,,,
lavie_1015.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1015.mp4,fake,no_face,1.0485,fake,,,,,,
lavie_1016.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1016.mp4,fake,no_face,0.1757,real,,,,,,
lavie_1017.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1017.mp4,fake,no_face,0.1603,real,,,,,,
lavie_1018.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1018.mp4,fake,no_face,0.8739,real,,,,,,
lavie_1019.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1019.mp4,fake,face,0.2064,real,,,,,,
lavie_102.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_102.mp4,fake,no_face,0.6607,real,,,,,,
lavie_1020.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1020.mp4,fake,no_face,0.1304,real,,,,,,
lavie_1021.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1021.mp4,fake,face,0.2604,real,,,,,,
lavie_1022.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1022.mp4,fake,no_face,1.3884,fake,,,,,,
lavie_1023.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1023.mp4,fake,no_face,0.9193,real,,,,,,
lavie_1024.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1024.mp4,fake,face,1.003,fake,,,,,,
lavie_1025.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1025.mp4,fake,no_face,0.35,real,,,,,,
lavie_1026.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1026.mp4,fake,no_face,0.8042,real,,,,,,
lavie_1027.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1027.mp4,fake,no_face,0.8012,real,,,,,,
lavie_1028.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1028.mp4,fake,face,0.5074,real,,,,,,
lavie_1029.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1029.mp4,fake,no_face,0.1863,real,,,,,,
lavie_103.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_103.mp4,fake,face,0.2375,real,,,,,,
lavie_1030.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1030.mp4,fake,no_face,0.1439,real,,,,,,
lavie_1031.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1031.mp4,fake,face,0.3745,real,,,,,,
lavie_1032.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1032.mp4,fake,face,0.6648,real,,,,,,
lavie_1033.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1033.mp4,fake,face,0.2533,real,,,,,,
lavie_1034.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1034.mp4,fake,face,0.1597,real,,,,,,
lavie_1035.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1035.mp4,fake,no_face,0.9971,real,,,,,,
lavie_1036.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1036.mp4,fake,no_face,0.1181,real,,,,,,
lavie_1037.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1037.mp4,fake,no_face,0.1827,real,,,,,,
lavie_1038.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1038.mp4,fake,no_face,0.1911,real,,,,,,
lavie_1039.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1039.mp4,fake,no_face,0.6627,real,,,,,,
lavie_104.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_104.mp4,fake,no_face,0.3804,real,,,,,,
lavie_1040.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1040.mp4,fake,no_face,0.1674,real,,,,,,
lavie_1041.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1041.mp4,fake,no_face,0.9029,real,,,,,,
lavie_1042.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Lavie/lavie_1042.mp4,fake,no_face,0.2161,real,,,,,,
